Sample 1	Sample 2	Matches	Mismatches	Jaccard Index	Mash-like distance	SNPs	SNP distance
AVC97	FH48	2046282	5409896	0.274441	0.0271735	30431	0.0148714
AVC97	AVC25	3371199	3445534	0.494548	0.0133157	21437	0.00635887
AVC97	FH126	4642975	924626	0.833927	0.00306199	3223	0.000694167
AVC97	AVC26	3360637	3449450	0.493479	0.0133624	21358	0.00635534
AVC97	FH39	3968049	1854203	0.681532	0.00677324	3849	0.000969998
AVC97	FH159	2414898	4584688	0.345006	0.0215305	25194	0.0104327
AVC97	AVC207	2273554	5575299	0.289667	0.0258148	33451	0.0147131
AVC97	AVC79	2553666	4504192	0.361819	0.0203963	24840	0.00972719
AVC97	FH201	2413009	5053235	0.323189	0.0231102	28765	0.0119208
AVC97	FH175	2126314	5570883	0.276245	0.0270078	31947	0.0150246
AVC97	FH193	4354639	1259660	0.775634	0.00435758	2667	0.00061245
AVC97	FH5	2564587	4930543	0.342167	0.0217289	26450	0.0103136
AVC97	FH187	3450195	2851053	0.547542	0.011156	16062	0.00465539
AVC97	AVC249	2655369	4485399	0.37186	0.0197502	28180	0.0106125
AVC97	FH134	3654723	2696973	0.575393	0.0101309	17172	0.00469858
AVC97	AVC183	3320710	3448753	0.490543	0.0134915	21098	0.00635346
AVC97	FH50	2108741	5590007	0.273907	0.0272228	29863	0.0141615
AVC97	AVC153	2195182	5424594	0.28809	0.0259515	32668	0.0148817
AVC97	FH196	2594312	4636446	0.358788	0.0205958	26055	0.0100431
AVC97	FH63	2160151	5293817	0.289799	0.0258035	28963	0.0134079
AVC97	FH157	2533968	4558440	0.357279	0.0206959	26544	0.0104753
AVC97	FH190	2720156	4521474	0.375628	0.0195135	28790	0.010584
AVC97	FH137	4462262	1421469	0.758407	0.00476762	4383	0.000982237
AVC97	AVC213	2207873	5762307	0.277017	0.0269373	32830	0.0148695
AVC97	FH167	2398028	4568620	0.344215	0.0215855	23664	0.00986811
AVC97	FH75	2406847	8878090	0.21328	0.0337204	32913	0.0136747
AVC97	FH56	2502228	4706690	0.347102	0.0213853	25521	0.0101993
AVC97	FH155	2300553	4691016	0.329047	0.0226732	23919	0.0103971
AVC97	FH64	2238148	5304387	0.296737	0.0252133	30063	0.0134321
AVC97	FH23	2580625	4579998	0.360391	0.02049	26433	0.0102429
AVC97	FH45	2210564	5632470	0.281851	0.0265012	31833	0.0144004
AVC97	FH93	4431976	1387556	0.761569	0.00469136	4189	0.000945177
AVC97	FH84	2008445	5558625	0.265419	0.0280226	29669	0.0147721
AVC97	AVC160	2713218	4665292	0.367719	0.020014	28456	0.0104879
AVC97	AVC10	3357402	3454633	0.492863	0.0133894	21341	0.0063564
AVC97	FH154	2336778	4687025	0.332694	0.022406	24268	0.0103852
AVC97	AVC221	2343816	5626387	0.294072	0.025438	33293	0.0142046
AVC97	AVC184	2714608	4730366	0.364623	0.0202136	28336	0.0104383
AVC97	FH200	2212123	5481087	0.287542	0.0259991	32769	0.0148134
AVC97	FH96	4431893	1386786	0.761667	0.00468902	4189	0.000945194
AVC97	FH185	2679506	4595391	0.368322	0.0199753	27798	0.0103743
AVC97	FH71	2488975	4793300	0.341785	0.0217557	26067	0.010473
AVC97	FH121	2406251	5346259	0.310383	0.0241006	32882	0.0136652
AVC97	FH68	2324644	4822605	0.32525	0.0229553	23940	0.0102984
AVC97	FH77	2406672	5399465	0.308305	0.0242662	32910	0.0136745
AVC97	FH195	2604378	4631937	0.359904	0.0205221	26236	0.0100738
AVC97	FH168	2157932	5659644	0.276036	0.0270269	30523	0.0141446
AVC97	FH8	2751796	4928015	0.358316	0.0206271	28766	0.0104535
AVC97	AVC159	2605642	4901490	0.347089	0.0213862	27801	0.0106695
AVC97	FH16	2161064	6084758	0.26208	0.0283458	33560	0.0155294
AVC97	AVC80	2722861	4860701	0.359048	0.0205786	27843	0.0102256
AVC97	FH78	4446489	1434132	0.756126	0.00482292	4327	0.000973127
AVC97	FH60	2121293	5499194	0.278367	0.0268145	30395	0.0143285
AVC97	FH34	1774408	5585764	0.241082	0.0304985	24362	0.0137296
AVC97	AVC177	2356957	5664480	0.293832	0.0254583	33897	0.0143817
AVC97	FH55	2163105	4772484	0.311885	0.0239819	21571	0.00997224
AVC97	FH12	1157385	5479714	0.174381	0.0391647	16824	0.0145362
AVC97	FH173	2477946	4684001	0.345988	0.0214623	26142	0.0105499
AVC97	FH186	2768401	4606159	0.375399	0.0195278	28828	0.0104132
AVC97	FH51	976498	5491794	0.150967	0.0431661	12823	0.0131316
AVC97	AVC196	2035687	5485071	0.270676	0.0275237	28225	0.0138651
AVC97	AVC4	2491344	4667889	0.34799	0.0213241	25118	0.0100821
AVC97	FH53	2547620	4699086	0.351556	0.0210805	25968	0.010193
AVC97	FH119	2410066	5480494	0.305437	0.0244969	32740	0.0135847
AVC97	FH128	3765361	1565340	0.706354	0.00609196	2620	0.000695816
AVC97	FH130	3413306	3046852	0.528363	0.0119039	18282	0.0053561
AVC97	AVC211	2237227	5846798	0.276747	0.026962	33710	0.0150678
AVC97	FH135	1968055	5344061	0.26915	0.0276673	27892	0.0141724
AVC97	FH99	4449479	1427792	0.757065	0.00480011	4326	0.000972249
AVC97	FH89	4442845	1359133	0.765747	0.0045913	4278	0.000962897
AVC97	FH120	2405909	5344088	0.31044	0.0240961	32879	0.0136659
AVC97	FH87	2389174	4642703	0.339763	0.0218984	24755	0.0103613
AVC97	AVC111	2238861	5399253	0.293117	0.0255191	27062	0.0120874
AVC97	AVC210	2309216	5799308	0.284789	0.0262405	33359	0.014446
AVC97	FH94	3459393	2235957	0.607407	0.00903329	3253	0.000940338
AVC97	FH20	2466659	4598471	0.349131	0.0212458	25158	0.0101992
AVC97	FH82	4644572	746916	0.861464	0.00249478	3179	0.000684455
AVC97	FH151	1810084	4845742	0.271955	0.0274041	18403	0.0101669
AVC97	AVC34	2179253	5712862	0.27613	0.0270183	32767	0.0150359
AVC97	AVC59	2616772	4650001	0.360101	0.0205091	26498	0.0101262
AVC97	AVC215	2698126	4533616	0.373095	0.0196723	27808	0.0103064
AVC97	FH106	2158279	4820468	0.309265	0.0241896	22151	0.0102633
AVC97	FH136	4066199	1762418	0.697627	0.00632759	3977	0.000978063
AVC97	FH57	2349036	6004048	0.281218	0.0265577	32928	0.0140177
AVC97	AVC218	3686895	2772310	0.570797	0.0102954	17186	0.00466137
AVC97	FH172	2509458	4697782	0.348186	0.0213107	26414	0.0105258
AVC97	AVC228	2729241	4573398	0.373734	0.0196322	28343	0.0103849
AVC97	AVC227	4568632	1207372	0.790968	0.00400346	3242	0.000709622
AVC97	FH95	4014336	1746070	0.696884	0.00634782	3775	0.00094038
AVC97	FH49	2068034	5578512	0.270453	0.0275446	29353	0.0141937
AVC97	AVC21	3374285	3446594	0.494699	0.0133091	21455	0.00635838
AVC97	AVC155	2696875	4685638	0.365306	0.0201694	28084	0.0104135
AVC97	AVC234	2288513	5760818	0.284311	0.0262826	33164	0.0144915
AVC97	FH108	4431902	1387895	0.761522	0.0046925	4189	0.000945192
AVC97	FH169	2274794	5710421	0.284876	0.0262328	32614	0.0143371
AVC97	FH2	2147500	5964307	0.264738	0.0280882	33413	0.015559
AVC97	FH149	2191200	5474192	0.285856	0.0261466	32582	0.0148695
AVC97	AVC173	4189137	1454263	0.742307	0.00516307	2949	0.000703964
AVC97	FH176	2526607	6958578	0.266374	0.0279311	36018	0.0142555
AVC97	AVC198	2346780	5743622	0.29007	0.0257801	33745	0.0143793
AVC97	FH110	3457403	2823281	0.550482	0.0110445	16029	0.00463614
AVC97	FH85	2208522	5638192	0.281458	0.0265362	33238	0.0150499
AVC97	AVC107	2490992	5100652	0.328123	0.0227415	27742	0.0111369
AVC97	FH7	2751985	4928228	0.358321	0.0206267	28769	0.0104539
AVC97	FH158	2410770	4584289	0.344639	0.021556	25175	0.0104427
AVC97	AVC223	2668655	4650531	0.364611	0.0202144	28000	0.0104922
AVC97	FH160	2445485	4571271	0.348521	0.0212877	25478	0.0104184
AVC97	FH3	2182162	5559684	0.281866	0.0264998	33111	0.0151735
AVC97	FH24	2620283	4573149	0.36426	0.0202371	26925	0.0102756
AVC97	FH100	4449785	1440710	0.755418	0.00484013	4328	0.000972631
AVC97	FH26	2545463	4584180	0.357025	0.0207128	25982	0.0102072
AVC97	FH189	2718905	4519868	0.375603	0.0195151	28779	0.0105848
AVC97	FH41	2153363	5602519	0.277643	0.0268803	30694	0.014254
AVC97	AVC11	3351626	3451115	0.492688	0.0133971	21258	0.00634259
AVC97	FH4	2249146	4935221	0.313061	0.0238894	22765	0.0101216
AVC97	FH73	2407219	5370786	0.309491	0.0241716	32920	0.0136755
AVC97	FH122	2326565	5409524	0.300742	0.0248803	33744	0.0145038
AVC97	FH74	2406712	5360402	0.309859	0.0241422	32912	0.0136751
AVC97	FH164	1901303	5474822	0.257764	0.0287709	28220	0.0148425
AVC97	FH116	2762934	4651290	0.372653	0.0197002	28762	0.0104099
AVC97	FH72	2403490	4831216	0.332217	0.0224408	25031	0.0104144
AVC97	FH6	1854250	5470739	0.25314	0.029236	27103	0.0146167
AVC97	FH11	1671797	5787066	0.224136	0.0324062	24980	0.014942
AVC97	FH103	4431661	1386371	0.761711	0.00468794	4189	0.000945244
AVC97	AVC204	2343122	5748367	0.289579	0.0258225	33715	0.0143889
AVC97	FH179	2656396	4586818	0.366743	0.0200767	27289	0.0102729
AVC97	FH133	3313810	2923678	0.531273	0.0117881	15327	0.00462519
AVC97	FH184	2669151	4593810	0.367502	0.0200279	27612	0.0103449
AVC97	AVC94	2259739	5479685	0.291978	0.0256163	32973	0.0145915
AVC97	AVC197	2315393	5743741	0.2873	0.0260202	33335	0.0143971
AVC97	FH40	2057770	5758052	0.263283	0.0282288	31007	0.0150683
AVC97	AVC96	2733566	4711127	0.367183	0.0200484	28887	0.0105675
AVC97	FH42	2125361	5592973	0.275365	0.0270885	30229	0.014223
AVC97	FH152	2275926	4757455	0.323589	0.02308	23713	0.0104191
AVC97	FH183	2665725	4589579	0.367417	0.0200333	27540	0.0103311
AVC97	FH202	1570410	5534763	0.221023	0.0327751	22428	0.0142816
AVC97	FH198	2630147	4619104	0.362816	0.0203311	26404	0.010039
AVC97	FH145	2198797	5290350	0.293598	0.0254782	29385	0.0133641
AVC97	FH170	2177111	5662671	0.2777	0.0268751	30887	0.0141871
AVC97	FH117	2775649	4653358	0.373623	0.0196391	28778	0.010368
AVC97	FH81	4644239	743643	0.861979	0.00248443	3179	0.000684504
AVC97	FH43	2103125	5590559	0.273357	0.0272737	29776	0.014158
AVC97	FH188	3504771	2817284	0.554372	0.0108982	16348	0.0046645
AVC97	FH107	3982010	1778228	0.691293	0.00650123	3772	0.00094726
AVC97	FH66	3414681	7280009	0.319288	0.0234067	29660	0.00868602
AVC97	FH140	2407994	5342701	0.310681	0.024077	32908	0.0136661
AVC97	AVC58	2773695	4526265	0.37996	0.019245	28665	0.0103346
AVC97	FH177	3390746	2892435	0.539654	0.0114593	15717	0.00463526
AVC97	FH153	2021466	5627053	0.264295	0.0281309	31044	0.0153572
AVC97	FH79	3637739	1687345	0.683133	0.00672825	2513	0.000690814
AVC97	FH147	2407858	5342629	0.310672	0.0240778	32911	0.0136682
AVC97	AVC167	2269410	5745247	0.283157	0.0263848	33027	0.0145531
AVC97	FH70	2413388	4803113	0.334426	0.0222804	25004	0.0103605
AVC97	FH139	2407863	5342663	0.310671	0.0240778	32909	0.0136673
AVC97	FH143	2267448	5302875	0.299518	0.0249815	30613	0.0135011
AVC97	FH105	4431765	1386292	0.761726	0.00468759	4190	0.000945447
AVC97	FH208	2225895	5753987	0.278938	0.0267628	31776	0.0142756
AVC97	AVC226	2210360	5475233	0.287598	0.0259943	33813	0.0152975
AVC97	FH33	1860184	5435210	0.254981	0.0290497	26679	0.0143421
AVC97	FH29	2117551	5395392	0.281854	0.0265009	28111	0.0132752
AVC97	AVC126	2091427	5661777	0.26975	0.0276107	29578	0.0141425
AVC97	AVC222	2688132	4786114	0.359653	0.0205387	27986	0.0104109
AVC97	AVC220	2557089	4741715	0.350344	0.021163	26091	0.0102034
AVC97	AVC35	2190623	5757136	0.275628	0.0270644	33024	0.0150752
AVC97	AVC200	2347839	5735887	0.29044	0.0257482	33790	0.014392
AVC97	FH102	3923083	1826839	0.682285	0.00675207	3691	0.000940842
AVC97	FH199	2433237	4662623	0.342909	0.0216768	24245	0.00996409
AVC97	FH13	2147410	5963533	0.264755	0.0280865	33409	0.0155578
AVC97	FH131	1944239	5679992	0.255008	0.029047	28461	0.0146386
AVC97	FH205	2606616	4630143	0.360191	0.0205032	26295	0.0100878
AVC97	FH54	2404546	4726864	0.337177	0.0220826	24257	0.010088
AVC97	FH32	2116134	5841414	0.265928	0.0279738	30095	0.0142217
AVC97	AVC8	3315218	3476243	0.488145	0.0135976	21067	0.00635464
AVC97	FH112	3654816	2697502	0.575352	0.0101324	17167	0.00469709
AVC97	AVC109	2090764	5604343	0.2717	0.0274278	32546	0.0155666
AVC97	AVC77	2748799	4964563	0.356368	0.0207566	28645	0.0104209
AVC97	FH191	2547406	4543790	0.359235	0.0205662	26611	0.0104463
AVC97	FH194	4276064	1322745	0.763745	0.00463914	2605	0.000609205
AVC97	FH115	2763039	4650941	0.37268	0.0196985	28767	0.0104114
AVC97	FH90	4025846	1723809	0.700189	0.00625797	3856	0.000957811
AVC97	AVC105	2332781	5507499	0.297538	0.0251463	33170	0.0142191
AVC97	FH118	2266987	5308042	0.299271	0.025002	30571	0.0134853
AVC97	AVC39	2322792	5527899	0.295871	0.0252861	33038	0.0142234
AVC97	FH197	2299557	4695851	0.328724	0.0226971	23040	0.0100193
AVC97	AVC232	2304572	5686573	0.288391	0.0259253	33578	0.0145702
AVC97	FH129	3016681	2792863	0.519263	0.0122717	1995	0.000661323
AVC97	FH86	2829426	7083285	0.285434	0.0261837	38569	0.0136314
AVC97	AVC103	4469281	1268832	0.778876	0.00428186	3294	0.000737031
AVC97	FH17	2161064	6084741	0.26208	0.0283458	33560	0.0155294
FH83	FH132	2226244	5555155	0.286098	0.0261254	34003	0.0152737
FH83	FH203	2173380	5319501	0.290059	0.025781	29199	0.0134348
FH83	AVC123	4085710	1911985	0.681213	0.0067822	4255	0.00104143
FH83	FH166	1871275	5215022	0.26407	0.0281526	24594	0.0131429
FH83	AVC51	2453502	5029996	0.327855	0.0227613	32737	0.013343
FH83	FH65	2377951	5116666	0.317288	0.0235604	30686	0.0129044
FH83	FH62	2155775	5096148	0.297269	0.0251687	27181	0.0126085
FH83	FH125	3795218	1746231	0.684878	0.00667936	3125	0.000823405
FH83	FH21	2298928	5160282	0.3082	0.0242746	30599	0.0133101
FH83	AVC60	2437238	5293886	0.31525	0.0237183	32289	0.0132482
FH83	FH150	3167802	3500307	0.475068	0.0141889	21921	0.00691994
FH83	AVC148	2909030	4506387	0.392295	0.0185015	26559	0.00912985
FH83	FH207	2880266	4341624	0.398824	0.01812	25232	0.0087603
FH83	FH67	2432706	5147237	0.32094	0.0232806	31505	0.0129506
FH83	FH148	2496390	5145161	0.326686	0.0228481	32503	0.01302
FH83	FH113	2162358	5661651	0.276375	0.026996	33560	0.0155201
FH83	FH165	2763976	3660808	0.430205	0.0163924	18671	0.00675512
FH83	FH161	1718099	5166069	0.249573	0.0296019	22153	0.0128939
FH83	FH31	2932780	4213135	0.410414	0.0174621	25596	0.00872756
FH83	FH28	3019886	3467691	0.465488	0.0146358	20541	0.00680191
FH83	AVC61	2140811	5896438	0.266361	0.0279323	33517	0.0156562
FH83	FH101	2240556	5863005	0.27649	0.0269854	34341	0.015327
FH83	FH36	3047077	3456154	0.468548	0.0144917	20724	0.00680127
FH83	FH206	2816096	4365572	0.392123	0.0185117	24593	0.00873301
FH83	FH59	2750897	4408112	0.384257	0.0189826	24834	0.0090276
FH83	FH46	2811303	4360517	0.391993	0.0185194	25758	0.0091623
FH83	FH9	3442942	3353404	0.506587	0.0127987	19429	0.00564314
FH83	FH146	2496242	5184249	0.325011	0.0229732	32502	0.0130204
FH83	FH127	2230498	5864448	0.275542	0.0270722	34135	0.0153038
FH83	FH111	1924679	5582471	0.256379	0.0289092	29065	0.0151012
FH83	FH204	2407965	5380746	0.309161	0.0241978	33009	0.0137083
FH83	FH123	3897556	4767160	0.449819	0.0153936	14607	0.00374773
FH83	FH38	2001319	5765289	0.257683	0.0287791	29981	0.0149806
FH83	FH174	2105770	5197777	0.288322	0.0259314	27863	0.0132317
FH83	FH209	2825786	4357592	0.393378	0.0184377	24703	0.00874199
FH83	AVC216	2148327	5209048	0.291996	0.0256147	28276	0.0131619
FH83	FH30	2256567	5183294	0.303308	0.0246699	28333	0.0125558
FH83	FH109	2086151	5720458	0.267229	0.0278495	31430	0.015066
FH83	AVC242	2288182	5697880	0.286522	0.0260882	34522	0.0150871
FH83	FH210	3115301	3532822	0.468599	0.0144894	22034	0.00707283
FH83	FH98	2134237	5795069	0.269158	0.0276665	32277	0.0151234
FH83	AVC29	2281373	5250440	0.302898	0.0247033	31071	0.0136194
FH83	AVC106	2473582	5377589	0.315059	0.0237332	33270	0.0134501
FH83	AVC179	2421067	5334635	0.312166	0.0239597	31859	0.0131591
FH83	FH76	2496644	5411179	0.315718	0.023682	32505	0.0130195
FH83	AVC65	2421255	5172115	0.318864	0.0234391	32379	0.0133728
FH83	FH192	2245213	5164099	0.303026	0.0246929	30606	0.0136317
FH83	FH156	1934870	5186243	0.271709	0.027427	25300	0.0130758
FH83	FH15	3443085	3498825	0.495985	0.0132531	19446	0.00564784
FH83	FH213	2866745	4305419	0.399704	0.0180692	25564	0.00891743
FH83	FH27	2221706	5175071	0.300361	0.0249117	29639	0.0133406
FH83	FH91	2224659	5774520	0.278111	0.0268378	34148	0.0153498
FH83	AVC113	3226068	3458800	0.482593	0.0138461	22886	0.00709408
FH83	FH214	2732942	4382638	0.384079	0.0189934	23640	0.00865002
FH83	AVC224	2962350	4512749	0.396296	0.0182668	27133	0.00915928
FH83	FH1	2730883	3759290	0.420772	0.0168941	15055	0.00551287
FH83	AVC156	2433649	5268663	0.315963	0.0236629	32110	0.0131942
FH83	FH182	2254960	5195484	0.302661	0.0247227	30073	0.0133364
FH83	FH162	2179329	5177221	0.296243	0.0252547	28935	0.013277
FH83	AVC91	2447541	5177324	0.320995	0.0232764	32763	0.0133861
FH83	AVC195	2969447	4328541	0.406886	0.0176598	27424	0.00923539
FH83	AVC252	3345294	3479360	0.490178	0.0135076	22534	0.00673603
FH83	AVC176	2206460	5539592	0.28485	0.0262351	28331	0.01284
FH83	FH14	3290476	2576397	0.560857	0.0106573	7190	0.00218509
FH83	FH163	1890563	5256995	0.264505	0.0281106	24594	0.0130088
FH83	AVC154	2274612	5576472	0.289719	0.0258103	30486	0.0134027
FH83	FH44	2750496	4375453	0.385983	0.0188782	25079	0.00911799
FH83	AVC251	2181030	5900469	0.269879	0.0275985	34074	0.0156229
FH83	FH80	1956137	5478578	0.263109	0.0282457	29066	0.0148589
FH83	FH181	2358264	5206422	0.311746	0.0239928	31664	0.0134268
FH83	FH18	4191200	1435108	0.744929	0.00509784	5028	0.00119966
FH83	FH47	2888395	4338640	0.399665	0.0180714	26530	0.00918503
FH83	AVC12	2661024	4568473	0.368079	0.0199909	23879	0.00897361
FH83	FH35	2532596	4335393	0.368754	0.0199477	21586	0.00852327
FH83	AVC186	2948099	4515993	0.394971	0.0183442	26962	0.00914555
FH83	FH10	2829491	2742373	0.507818	0.0127467	3204	0.00113236
FH83	AVC30	2354470	5275189	0.308594	0.024243	32225	0.0136867
FH83	AVC19	2081442	5839616	0.262773	0.0282783	32392	0.0155623
FH83	FH211	2940939	4327110	0.404639	0.0177869	25825	0.00878121
FH83	FH114	1987693	5282672	0.273397	0.0272701	25930	0.0130453
FH83	AVC209	2913939	4422896	0.397166	0.0182161	25443	0.00873148
FH83	FH124	3639992	2762710	0.568509	0.010378	15318	0.00420825
FH83	AVC233	2978479	4340189	0.40697	0.0176551	27529	0.00924264
FH83	AVC171	1985569	5729604	0.257359	0.0288113	29060	0.0146356
FH83	FH141	2496329	5145179	0.32668	0.0228486	32502	0.0130199
FH83	FH178	1981945	5134525	0.278501	0.0268024	26211	0.0132249
FH83	AVC246	2961927	4317651	0.406882	0.01766	27352	0.00923453
FH83	AVC161	3238016	3770857	0.461988	0.0148021	22634	0.00699008
FH83	FH48	3872795	1736154	0.690467	0.00652402	4474	0.00115524
FH83	AVC25	2141776	5883664	0.266873	0.0278834	33527	0.0156538
FH83	FH126	2229549	5730762	0.280083	0.0266596	34038	0.0152668
FH83	AVC26	2136149	5877710	0.266557	0.0279136	33407	0.0156389
FH83	FH39	2004627	5760331	0.258163	0.0287312	29860	0.0148955
FH83	FH159	2113589	5166590	0.290321	0.0257584	28611	0.0135367
FH83	AVC207	3300112	3501467	0.485198	0.013729	23114	0.007004
FH83	AVC79	2148442	5293924	0.288677	0.0259005	27798	0.0129387
FH83	FH201	2271203	5316131	0.299341	0.0249962	30851	0.0135836
FH83	FH175	3667339	2468117	0.597729	0.00935658	10580	0.00288493
FH83	FH193	2150110	5648002	0.275722	0.0270557	31833	0.0148053
FH83	FH5	2344254	5350493	0.304656	0.0245601	30297	0.0129239
FH83	FH187	2096983	5536761	0.274699	0.0271497	31409	0.0149782
FH83	AVC249	2350779	5073863	0.316619	0.0236122	31824	0.0135376
FH83	FH134	2162245	5661213	0.27638	0.0269955	33562	0.0155218
FH83	AVC183	2120376	5828705	0.266745	0.0278957	33480	0.0157897
FH83	FH50	2697947	4390879	0.380592	0.0192062	24486	0.00907579
FH83	AVC153	3532669	2728904	0.564182	0.0105353	14669	0.00415238
FH83	FH196	2234667	5335020	0.295213	0.0253415	30151	0.0134924
FH83	FH63	2240937	5111529	0.304787	0.0245495	28596	0.0127607
FH83	FH157	2218829	5168002	0.300376	0.0249105	30282	0.0136477
FH83	FH190	2378891	5183288	0.314577	0.0237707	32798	0.0137871
FH83	FH137	2230477	5864323	0.275544	0.027072	34137	0.0153048
FH83	AVC213	3201034	3755269	0.460163	0.0148895	22395	0.00699618
FH83	FH167	2063190	5217580	0.283375	0.0263655	27423	0.0132916
FH83	FH75	2496735	8677598	0.223435	0.0324887	32508	0.0130202
FH83	FH56	2193106	5304218	0.292518	0.0255701	28972	0.0132105
FH83	FH155	2055770	5159866	0.284905	0.0262302	27081	0.0131732
FH83	FH64	2323553	5112861	0.312456	0.0239369	29792	0.0128217
FH83	FH23	2291099	5138334	0.308381	0.0242601	30436	0.0132845
FH83	FH45	2841709	4349464	0.395166	0.0183327	25953	0.00913288
FH83	FH93	2222845	5785102	0.27758	0.026886	34078	0.0153308
FH83	FH84	4537015	480769	0.904187	0.00166539	0	0
FH83	AVC160	2392662	5285688	0.311611	0.0240035	32146	0.0134352
FH83	AVC10	2134684	5879353	0.266368	0.0279317	33385	0.0156393
FH83	FH154	2086836	5166193	0.287719	0.0259837	27497	0.0131764
FH83	AVC221	2480319	5332665	0.317461	0.0235471	33341	0.0134422
FH83	AVC184	2484394	5170078	0.324568	0.0230065	32518	0.0130889
FH83	FH200	3300619	3283379	0.501309	0.0130233	21499	0.00651363
FH83	FH96	2222814	5784228	0.277607	0.0268835	34076	0.0153301
FH83	FH185	2362502	5208683	0.312039	0.0239698	31795	0.0134582
FH83	FH71	2198025	5354484	0.291032	0.0256973	29570	0.013453
FH83	FH121	2494047	5149951	0.326275	0.0228788	32481	0.0130234
FH83	FH68	2052568	5346041	0.277426	0.0269	27116	0.0132108
FH83	FH77	2496541	5199011	0.324414	0.023018	32503	0.0130192
FH83	FH195	2243147	5333683	0.296053	0.0252707	30241	0.0134815
FH83	FH168	2844384	4266024	0.400031	0.0180503	25290	0.0088912
FH83	FH8	2516046	5378799	0.318695	0.0234522	33023	0.013125
FH83	AVC159	2314954	5462150	0.297663	0.0251359	31528	0.0136193
FH83	FH16	3443502	3499166	0.495991	0.0132529	19452	0.0056489
FH83	AVC80	2314017	5657673	0.290279	0.025762	31403	0.0135708
FH83	FH78	2227722	5850950	0.275753	0.0270528	34171	0.015339
FH83	FH60	3381275	2958514	0.533342	0.0117063	13520	0.00399849
FH83	FH34	2351007	4411850	0.347635	0.0213486	19983	0.00849976
FH83	AVC177	2469722	5418234	0.3131	0.0238863	33848	0.0137052
FH83	FH55	1894549	5288880	0.263739	0.0281846	24433	0.0128965
FH83	FH12	1712949	4347870	0.282627	0.026432	11522	0.00672641
FH83	FH173	2211308	5196561	0.298508	0.0250654	29477	0.0133301
FH83	FH186	2464712	5192821	0.321868	0.0232101	32951	0.0133691
FH83	FH51	1281799	4860476	0.208685	0.0343005	10654	0.00831176
FH83	AVC196	2142177	5251375	0.289736	0.0258089	28246	0.0131857
FH83	AVC4	2169323	5291215	0.290773	0.0257196	29034	0.0133839
FH83	FH53	2231837	5309936	0.29593	0.0252811	29467	0.013203
FH83	FH119	3210218	3859474	0.454082	0.015184	22497	0.00700794
FH83	FH128	1812928	5449490	0.249631	0.0295958	26754	0.0147573
FH83	FH130	2168063	5516622	0.282128	0.0264764	32890	0.0151702
FH83	AVC211	3677184	2946168	0.555185	0.0108678	14899	0.00405174
FH83	FH135	3086875	3085705	0.500095	0.0130754	12516	0.00405459
FH83	FH99	2229262	5847510	0.276009	0.0270294	34195	0.0153392
FH83	FH89	2224870	5774367	0.278135	0.0268356	34147	0.0153479
FH83	FH120	2494043	5147104	0.326396	0.0228697	32474	0.0130206
FH83	FH87	2127290	5145755	0.29249	0.0255726	28053	0.0131872
FH83	AVC111	2216701	5422857	0.290161	0.0257722	30071	0.0135657
FH83	AVC210	3038600	4319824	0.412942	0.0173218	26816	0.00882512
FH83	FH94	1753341	5627345	0.237558	0.0308818	25826	0.0147296
FH83	FH20	2187730	5135613	0.298734	0.0250466	28835	0.0131803
FH83	FH82	2227710	5559924	0.286057	0.0261289	33979	0.0152529
FH83	FH151	1603787	5237620	0.234424	0.0312285	20309	0.0126632
FH83	AVC34	3189864	3670924	0.464941	0.0146617	22037	0.00690845
FH83	AVC59	2223924	5414981	0.291131	0.0256888	29876	0.0134339
FH83	AVC215	2305155	5298842	0.30315	0.0246827	31480	0.0136563
FH83	FH106	1872991	5370328	0.258582	0.0286897	24129	0.0128826
FH83	FH136	2044301	5785498	0.261092	0.0284423	30556	0.0149469
FH83	FH57	2519621	5642162	0.30871	0.0242338	32626	0.0129488
FH83	AVC218	2119850	5885684	0.264798	0.0280824	33582	0.0158417
FH83	FH172	2210573	5274836	0.295318	0.0253327	29455	0.0133246
FH83	AVC228	2392335	5226494	0.314003	0.0238156	32024	0.0133861
FH83	AVC227	2277898	5768124	0.283109	0.0263891	34115	0.0149765
FH83	FH95	2024948	5704130	0.261991	0.0283545	30355	0.0149905
FH83	FH49	2649170	4395524	0.376052	0.0194871	24045	0.00907643
FH83	AVC21	2142720	5889008	0.266782	0.0278921	33557	0.0156609
FH83	AVC155	2414911	5228850	0.315932	0.0236653	31779	0.0131595
FH83	AVC234	3016926	4283276	0.413266	0.0173039	26636	0.00882885
FH83	FH108	2222994	5784995	0.277597	0.0268845	34079	0.0153302
FH83	FH169	3010031	4219231	0.416368	0.0171334	27041	0.00898363
FH83	FH2	3442832	3352927	0.506615	0.0127975	19429	0.00564332
FH83	FH149	3167851	3500174	0.475081	0.0141883	21920	0.00691952
FH83	AVC173	2073582	5664657	0.267966	0.0277795	30536	0.0147262
FH83	FH176	3643872	4703332	0.436538	0.0160635	25238	0.00692615
FH83	AVC198	2959770	4496926	0.396928	0.01823	27150	0.00917301
FH83	FH110	2052654	5612063	0.267806	0.0277947	31395	0.0152948
FH83	FH85	5015583	3354	0.999332	1.07845e-05	0	0
FH83	AVC107	2242472	5576976	0.286781	0.0260655	30151	0.0134454
FH83	FH7	2516147	5379188	0.318688	0.0234527	33024	0.0131248
