name	Locus	Identity	Coverage	Alignment Length	Allele Length	Gaps	Allele	Simple Allele	IncF RST
FH9	FIA	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH9	FIB	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH9	FIC	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH9	FII	100.0	100.0	171	171	0	FII_95!	F95!	F95!/F104!:A-:B-
FH9	FII	100.0	100.0	156	156	0	FII_104!	F104!	F95!/F104!:A-:B-
FH9	FIIK	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH9	FIIS	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH9	FIIY	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH146	FIA	-	-	-	-	-	-	-	F4:A-:B1
FH146	FIB	100.0	100.0	373	373	0	FIB_1	B1	F4:A-:B1
FH146	FIC	-	-	-	-	-	-	-	F4:A-:B1
FH146	FII	100.0	100.0	158	158	0	FII_4	F4	F4:A-:B1
FH146	FIIK	-	-	-	-	-	-	-	F4:A-:B1
FH146	FIIS	-	-	-	-	-	-	-	F4:A-:B1
FH146	FIIY	-	-	-	-	-	-	-	F4:A-:B1
FH127	FIA	-	-	-	-	-	-	-	F76/C4:A-:B1
FH127	FIB	100.0	100.0	373	373	0	FIB_1	B1	F76/C4:A-:B1
FH127	FIC	100.0	100.0	200	200	0	FIC_4	C4	F76/C4:A-:B1
FH127	FII	100.0	100.0	156	156	0	FII_76	F76	F76/C4:A-:B1
FH127	FIIK	-	-	-	-	-	-	-	F76/C4:A-:B1
FH127	FIIS	-	-	-	-	-	-	-	F76/C4:A-:B1
FH127	FIIY	-	-	-	-	-	-	-	F76/C4:A-:B1
FH111	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH111	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH111	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH111	FII	-	-	-	-	-	-	-	C4:A-:B1
FH111	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH111	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH111	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH204	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH204	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH204	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH204	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH204	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH204	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH204	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH123	FIA	100.0	100.0	384	384	0	FIA_1	A1	F4:A1:B1
FH123	FIB	100.0	100.0	373	373	0	FIB_1	B1	F4:A1:B1
FH123	FIC	-	-	-	-	-	-	-	F4:A1:B1
FH123	FII	100.0	100.0	158	158	0	FII_4	F4	F4:A1:B1
FH123	FIIK	-	-	-	-	-	-	-	F4:A1:B1
FH123	FIIS	-	-	-	-	-	-	-	F4:A1:B1
FH123	FIIY	-	-	-	-	-	-	-	F4:A1:B1
FH38	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH38	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH38	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH38	FII	-	-	-	-	-	-	-	C4:A-:B1
FH38	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH38	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH38	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH174	FIA	-	-	-	-	-	-	-	F29!/F24!:A-:B53
FH174	FIB	100.0	100.0	373	373	0	FIB_53	B53	F29!/F24!:A-:B53
FH174	FIC	-	-	-	-	-	-	-	F29!/F24!:A-:B53
FH174	FII	100.0	100.0	155	155	0	FII_29!	F29!	F29!/F24!:A-:B53
FH174	FII	100.0	100.0	158	158	0	FII_24!	F24!	F29!/F24!:A-:B53
FH174	FIIK	-	-	-	-	-	-	-	F29!/F24!:A-:B53
FH174	FIIS	-	-	-	-	-	-	-	F29!/F24!:A-:B53
FH174	FIIY	-	-	-	-	-	-	-	F29!/F24!:A-:B53
FH209	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH209	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH209	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH209	FII	-	-	-	-	-	-	-	C4:A-:B1
FH209	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH209	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH209	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC216	FIA	-	-	-	-	-	-	-	F24:A-:B8
AVC216	FIB	100.0	100.0	373	373	0	FIB_8	B8	F24:A-:B8
AVC216	FIC	-	-	-	-	-	-	-	F24:A-:B8
AVC216	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B8
AVC216	FIIK	-	-	-	-	-	-	-	F24:A-:B8
AVC216	FIIS	-	-	-	-	-	-	-	F24:A-:B8
AVC216	FIIY	-	-	-	-	-	-	-	F24:A-:B8
FH30	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH30	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH30	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH30	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH30	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH30	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH30	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH109	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH109	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH109	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH109	FII	-	-	-	-	-	-	-	C4:A-:B1
FH109	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH109	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH109	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC242	FIA	-	-	-	-	-	-	-	F24:A-:B1*
AVC242	FIB	99.73190348525469	100.0	373	373	0	FIB_1*	B1*	F24:A-:B1*
AVC242	FIC	-	-	-	-	-	-	-	F24:A-:B1*
AVC242	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1*
AVC242	FIIK	-	-	-	-	-	-	-	F24:A-:B1*
AVC242	FIIS	-	-	-	-	-	-	-	F24:A-:B1*
AVC242	FIIY	-	-	-	-	-	-	-	F24:A-:B1*
FH210	FIA	-	-	-	-	-	-	-	F4:A-:B1
FH210	FIB	100.0	100.0	373	373	0	FIB_1	B1	F4:A-:B1
FH210	FIC	-	-	-	-	-	-	-	F4:A-:B1
FH210	FII	100.0	100.0	158	158	0	FII_4	F4	F4:A-:B1
FH210	FIIK	-	-	-	-	-	-	-	F4:A-:B1
FH210	FIIS	-	-	-	-	-	-	-	F4:A-:B1
FH210	FIIY	-	-	-	-	-	-	-	F4:A-:B1
FH98	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH98	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH98	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH98	FII	-	-	-	-	-	-	-	C4:A-:B1
FH98	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH98	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH98	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC29	FIA	-	-	-	-	-	-	-	F40!/F2!:A-:B1
AVC29	FIB	100.0	100.0	373	373	0	FIB_1	B1	F40!/F2!:A-:B1
AVC29	FIC	-	-	-	-	-	-	-	F40!/F2!:A-:B1
AVC29	FII	100.0	100.0	157	157	0	FII_2!	F2!	F40!/F2!:A-:B1
AVC29	FII	100.0	100.0	156	156	0	FII_40!	F40!	F40!/F2!:A-:B1
AVC29	FIIK	-	-	-	-	-	-	-	F40!/F2!:A-:B1
AVC29	FIIS	-	-	-	-	-	-	-	F40!/F2!:A-:B1
AVC29	FIIY	-	-	-	-	-	-	-	F40!/F2!:A-:B1
AVC106	FIA	-	-	-	-	-	-	-	F82/C4:A-:B1
AVC106	FIB	100.0	100.0	373	373	0	FIB_1	B1	F82/C4:A-:B1
AVC106	FIC	100.0	100.0	200	200	0	FIC_4	C4	F82/C4:A-:B1
AVC106	FII	100.0	100.0	157	157	0	FII_82	F82	F82/C4:A-:B1
AVC106	FIIK	-	-	-	-	-	-	-	F82/C4:A-:B1
AVC106	FIIS	-	-	-	-	-	-	-	F82/C4:A-:B1
AVC106	FIIY	-	-	-	-	-	-	-	F82/C4:A-:B1
AVC179	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC179	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC179	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC179	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC179	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC179	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC179	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH76	FIA	-	-	-	-	-	-	-	F4:A-:B1
FH76	FIB	100.0	100.0	373	373	0	FIB_1	B1	F4:A-:B1
FH76	FIC	-	-	-	-	-	-	-	F4:A-:B1
FH76	FII	100.0	100.0	158	158	0	FII_4	F4	F4:A-:B1
FH76	FIIK	-	-	-	-	-	-	-	F4:A-:B1
FH76	FIIS	-	-	-	-	-	-	-	F4:A-:B1
FH76	FIIY	-	-	-	-	-	-	-	F4:A-:B1
AVC65	FIA	-	-	-	-	-	-	-	F24:A-:B8
AVC65	FIB	100.0	100.0	373	373	0	FIB_8	B8	F24:A-:B8
AVC65	FIC	-	-	-	-	-	-	-	F24:A-:B8
AVC65	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B8
AVC65	FIIK	-	-	-	-	-	-	-	F24:A-:B8
AVC65	FIIS	-	-	-	-	-	-	-	F24:A-:B8
AVC65	FIIY	-	-	-	-	-	-	-	F24:A-:B8
FH192	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH192	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH192	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH192	FII	-	-	-	-	-	-	-	C4:A-:B1
FH192	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH192	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH192	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH156	FIA	-	-	-	-	-	-	-	F29!/F24!:A-:B53
FH156	FIB	100.0	100.0	373	373	0	FIB_53	B53	F29!/F24!:A-:B53
FH156	FIC	-	-	-	-	-	-	-	F29!/F24!:A-:B53
FH156	FII	100.0	100.0	155	155	0	FII_29!	F29!	F29!/F24!:A-:B53
FH156	FII	100.0	100.0	158	158	0	FII_24!	F24!	F29!/F24!:A-:B53
FH156	FIIK	-	-	-	-	-	-	-	F29!/F24!:A-:B53
FH156	FIIS	-	-	-	-	-	-	-	F29!/F24!:A-:B53
FH156	FIIY	-	-	-	-	-	-	-	F29!/F24!:A-:B53
FH15	FIA	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH15	FIB	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH15	FIC	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH15	FII	100.0	100.0	171	171	0	FII_95!	F95!	F95!/F104!:A-:B-
FH15	FII	100.0	100.0	156	156	0	FII_104!	F104!	F95!/F104!:A-:B-
FH15	FIIK	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH15	FIIS	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH15	FIIY	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH213	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH213	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH213	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH213	FII	-	-	-	-	-	-	-	C4:A-:B1
FH213	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH213	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH213	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH27	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH27	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH27	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH27	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH27	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH27	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH27	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH91	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH91	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH91	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH91	FII	-	-	-	-	-	-	-	C4:A-:B1
FH91	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH91	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH91	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC113	FIA	-	-	-	-	-	-	-	F24:A-:B1
AVC113	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
AVC113	FIC	-	-	-	-	-	-	-	F24:A-:B1
AVC113	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
AVC113	FIIK	-	-	-	-	-	-	-	F24:A-:B1
AVC113	FIIS	-	-	-	-	-	-	-	F24:A-:B1
AVC113	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH214	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH214	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH214	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH214	FII	-	-	-	-	-	-	-	C4:A-:B1
FH214	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH214	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH214	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC224	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC224	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC224	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC224	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC224	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC224	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC224	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH1	FIA	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH1	FIB	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH1	FIC	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH1	FII	100.0	100.0	171	171	0	FII_95!	F95!	F95!/F104!:A-:B-
FH1	FII	100.0	100.0	156	156	0	FII_104!	F104!	F95!/F104!:A-:B-
FH1	FIIK	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH1	FIIS	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH1	FIIY	-	-	-	-	-	-	-	F95!/F104!:A-:B-
AVC156	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC156	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC156	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC156	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC156	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC156	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC156	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH182	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH182	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH182	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH182	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH182	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH182	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH182	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH162	FIA	-	-	-	-	-	-	-	F24:A-:B53
FH162	FIB	100.0	100.0	373	373	0	FIB_53	B53	F24:A-:B53
FH162	FIC	-	-	-	-	-	-	-	F24:A-:B53
FH162	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B53
FH162	FIIK	-	-	-	-	-	-	-	F24:A-:B53
FH162	FIIS	-	-	-	-	-	-	-	F24:A-:B53
FH162	FIIY	-	-	-	-	-	-	-	F24:A-:B53
AVC91	FIA	-	-	-	-	-	-	-	F24:A-:B8
AVC91	FIB	100.0	100.0	373	373	0	FIB_8	B8	F24:A-:B8
AVC91	FIC	-	-	-	-	-	-	-	F24:A-:B8
AVC91	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B8
AVC91	FIIK	-	-	-	-	-	-	-	F24:A-:B8
AVC91	FIIS	-	-	-	-	-	-	-	F24:A-:B8
AVC91	FIIY	-	-	-	-	-	-	-	F24:A-:B8
AVC195	FIA	-	-	-	-	-	-	-	F2:A-:B1
AVC195	FIB	100.0	100.0	373	373	0	FIB_1	B1	F2:A-:B1
AVC195	FIC	-	-	-	-	-	-	-	F2:A-:B1
AVC195	FII	100.0	100.0	157	157	0	FII_2	F2	F2:A-:B1
AVC195	FIIK	-	-	-	-	-	-	-	F2:A-:B1
AVC195	FIIS	-	-	-	-	-	-	-	F2:A-:B1
AVC195	FIIY	-	-	-	-	-	-	-	F2:A-:B1
AVC252	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC252	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC252	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC252	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC252	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC252	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC252	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC176	FIA	-	-	-	-	-	-	-	F4:A-:B10
AVC176	FIB	100.0	100.0	373	373	0	FIB_10	B10	F4:A-:B10
AVC176	FIC	-	-	-	-	-	-	-	F4:A-:B10
AVC176	FII	100.0	100.0	158	158	0	FII_4	F4	F4:A-:B10
AVC176	FIIK	-	-	-	-	-	-	-	F4:A-:B10
AVC176	FIIS	-	-	-	-	-	-	-	F4:A-:B10
AVC176	FIIY	-	-	-	-	-	-	-	F4:A-:B10
FH14	FIA	-	-	-	-	-	-	-	F33:A-:B40
FH14	FIB	100.0	100.0	373	373	0	FIB_40	B40	F33:A-:B40
FH14	FIC	-	-	-	-	-	-	-	F33:A-:B40
FH14	FII	100.0	100.0	156	156	0	FII_33	F33	F33:A-:B40
FH14	FIIK	-	-	-	-	-	-	-	F33:A-:B40
FH14	FIIS	-	-	-	-	-	-	-	F33:A-:B40
FH14	FIIY	-	-	-	-	-	-	-	F33:A-:B40
FH163	FIA	-	-	-	-	-	-	-	F76:A-:B53
FH163	FIB	100.0	100.0	373	373	0	FIB_53	B53	F76:A-:B53
FH163	FIC	-	-	-	-	-	-	-	F76:A-:B53
FH163	FII	100.0	100.0	156	156	0	FII_76	F76	F76:A-:B53
FH163	FIIK	-	-	-	-	-	-	-	F76:A-:B53
FH163	FIIS	-	-	-	-	-	-	-	F76:A-:B53
FH163	FIIY	-	-	-	-	-	-	-	F76:A-:B53
AVC154	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC154	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC154	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC154	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC154	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC154	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC154	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH44	FIA	-	-	-	-	-	-	-	F2:A-:B1
FH44	FIB	100.0	100.0	373	373	0	FIB_1	B1	F2:A-:B1
FH44	FIC	-	-	-	-	-	-	-	F2:A-:B1
FH44	FII	100.0	100.0	157	157	0	FII_2	F2	F2:A-:B1
FH44	FIIK	-	-	-	-	-	-	-	F2:A-:B1
FH44	FIIS	-	-	-	-	-	-	-	F2:A-:B1
FH44	FIIY	-	-	-	-	-	-	-	F2:A-:B1
AVC251	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC251	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC251	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC251	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC251	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC251	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC251	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH80	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH80	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH80	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH80	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH80	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH80	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH80	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH181	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH181	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH181	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH181	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH181	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH181	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH181	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH18	FIA	-	-	-	-	-	-	-	F4:A-:B1
FH18	FIB	100.0	100.0	373	373	0	FIB_1	B1	F4:A-:B1
FH18	FIC	-	-	-	-	-	-	-	F4:A-:B1
FH18	FII	100.0	100.0	158	158	0	FII_4	F4	F4:A-:B1
FH18	FIIK	-	-	-	-	-	-	-	F4:A-:B1
FH18	FIIS	-	-	-	-	-	-	-	F4:A-:B1
FH18	FIIY	-	-	-	-	-	-	-	F4:A-:B1
FH47	FIA	-	-	-	-	-	-	-	F2:A-:B1
FH47	FIB	100.0	100.0	373	373	0	FIB_1	B1	F2:A-:B1
FH47	FIC	-	-	-	-	-	-	-	F2:A-:B1
FH47	FII	100.0	100.0	157	157	0	FII_2	F2	F2:A-:B1
FH47	FIIK	-	-	-	-	-	-	-	F2:A-:B1
FH47	FIIS	-	-	-	-	-	-	-	F2:A-:B1
FH47	FIIY	-	-	-	-	-	-	-	F2:A-:B1
AVC12	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC12	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC12	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC12	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC12	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC12	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC12	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH35	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH35	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH35	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH35	FII	-	-	-	-	-	-	-	C4:A-:B1
FH35	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH35	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH35	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC186	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC186	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC186	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC186	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC186	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC186	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC186	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH10	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH10	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH10	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH10	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH10	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH10	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH10	FIIY	-	-	-	-	-	-	-	F24:A-:B1
AVC30	FIA	-	-	-	-	-	-	-	F40!/F2!:A-:B1
AVC30	FIB	100.0	100.0	373	373	0	FIB_1	B1	F40!/F2!:A-:B1
AVC30	FIC	-	-	-	-	-	-	-	F40!/F2!:A-:B1
AVC30	FII	100.0	100.0	157	157	0	FII_2!	F2!	F40!/F2!:A-:B1
AVC30	FII	100.0	100.0	156	156	0	FII_40!	F40!	F40!/F2!:A-:B1
AVC30	FIIK	-	-	-	-	-	-	-	F40!/F2!:A-:B1
AVC30	FIIS	-	-	-	-	-	-	-	F40!/F2!:A-:B1
AVC30	FIIY	-	-	-	-	-	-	-	F40!/F2!:A-:B1
AVC19	FIA	-	-	-	-	-	-	-	C4:A-:B20
AVC19	FIB	100.0	100.0	373	373	0	FIB_20	B20	C4:A-:B20
AVC19	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B20
AVC19	FII	-	-	-	-	-	-	-	C4:A-:B20
AVC19	FIIK	-	-	-	-	-	-	-	C4:A-:B20
AVC19	FIIS	-	-	-	-	-	-	-	C4:A-:B20
AVC19	FIIY	-	-	-	-	-	-	-	C4:A-:B20
FH211	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH211	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH211	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH211	FII	-	-	-	-	-	-	-	C4:A-:B1
FH211	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH211	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH211	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH114	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH114	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH114	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH114	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH114	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH114	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH114	FIIY	-	-	-	-	-	-	-	F24:A-:B1
AVC209	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC209	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC209	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC209	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC209	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC209	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC209	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH124	FIA	100.0	100.0	384	384	0	FIA_1	A1	F-:A1:B1
FH124	FIB	100.0	100.0	373	373	0	FIB_1	B1	F-:A1:B1
FH124	FIC	-	-	-	-	-	-	-	F-:A1:B1
FH124	FII	-	-	-	-	-	-	-	F-:A1:B1
FH124	FIIK	-	-	-	-	-	-	-	F-:A1:B1
