name	scientific_name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
AVC219	secondary endosymbiont of Heteropsylla cubana	134287	S	4	-1	3	0.0
AVC219	Candidatus Hoaglandella endobia	1778263	S	10	-1	9	0.0
AVC219	Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	S	4	-4	0	0.0
AVC219	Candidatus Doolittlea endobia	1778262	S	5	-4	1	0.0
AVC219	Metakosakonia sp. MRY16-398	2487150	S	10	8	18	1e-05
AVC219	Candidatus Moranella endobia	1048758	S	6	-6	0	0.0
AVC219	Izhakiella sp. KSNA2	2579935	S	78	-26	52	1e-05
AVC219	Pantoea agglomerans	549	S	12	-7	5	0.0
AVC219	Pantoea sp. At-9b	592316	S	7	-7	0	0.0
AVC219	Pantoea ananatis	553	S	7	-5	2	0.0
AVC219	Pantoea stewartii	66269	S	6	-5	1	0.0
AVC219	Pantoea alhagi	1891675	S	5	-4	1	0.0
AVC219	Candidatus Erwinia haradaeae	1922217	S	6	-5	1	0.0
AVC219	Erwinia amylovora	552	S	4	-4	0	0.0
AVC219	Buchnera aphidicola	9	S	9	-3	6	0.0
AVC219	Tatumella sp. TA1	2487345	S	4	-4	0	0.0
AVC219	Yersinia pestis	632	S	58	688	746	0.00021
AVC219	Yersinia enterocolitica	630	S	7	-2	5	0.0
AVC219	Serratia symbiotica	138074	S	19	-17	2	0.0
AVC219	Serratia marcescens	615	S	17	-13	4	0.0
AVC219	Serratia sp. 1D1416	2447890	S	4	0	4	0.0
AVC219	Serratia liquefaciens	614	S	7	-3	4	0.0
AVC219	Serratia plymuthica	82996	S	6	-2	4	0.0
AVC219	Serratia proteamaculans	28151	S	5	-2	3	0.0
AVC219	Serratia fonticola	47917	S	4	-4	0	0.0
AVC219	Rahnella aquatilis	34038	S	6	-2	4	0.0
AVC219	Candidatus Fukatsuia symbiotica	1878942	S	5	-4	1	0.0
AVC219	Proteus mirabilis	584	S	17	-14	3	0.0
AVC219	Providencia rettgeri	587	S	8	-7	1	0.0
AVC219	Xenorhabdus nematophila	628	S	5	-5	0	0.0
AVC219	Morganella morganii	582	S	4	-2	2	0.0
AVC219	Dickeya zeae	204042	S	4	-2	2	0.0
AVC219	Sodalis glossinidius	63612	S	5	-4	1	0.0
AVC219	Brenneria goodwinii	1109412	S	6	-6	0	0.0
AVC219	Edwardsiella ictaluri	67780	S	5	-5	0	0.0
AVC219	Hafnia alvei	569	S	4	-2	2	0.0
AVC219	Pragia fontium	82985	S	4	-4	0	0.0
AVC219	Plesiomonas shigelloides	703	S	5	-5	0	0.0
AVC219	Acinetobacter baumannii	470	S	259	-47	212	6e-05
AVC219	Pseudomonas aeruginosa	287	S	12	-4	8	0.0
AVC219	Pseudomonas putida	303	S	8	6	14	0.0
AVC219	Aeromonas sp. ASNIH5	1758179	S	4	1	5	0.0
AVC219	Aeromonas caviae	648	S	9	-6	3	0.0
AVC219	Aeromonas veronii	654	S	9	-8	1	0.0
AVC219	Aeromonas hydrophila	644	S	8	-6	2	0.0
AVC219	Aeromonas salmonicida	645	S	6	-1	5	0.0
AVC219	Vibrio cholerae	666	S	9	3	12	0.0
AVC219	Photobacterium damselae	38293	S	4	-1	3	0.0
AVC219	Stenotrophomonas maltophilia	40324	S	6	-2	4	0.0
AVC219	Alcaligenes faecalis	511	S	8	-7	1	0.0
AVC219	Hyphobacterium sp. CCMP332	2749086	S	17	0	17	0.0
AVC219	Bacillus cereus	1396	S	24	5	29	1e-05
AVC219	Staphylococcus epidermidis	1282	S	9	0	9	0.0
AVC219	Staphylococcus aureus	1280	S	6	-5	1	0.0
AVC219	Staphylococcus cohnii	29382	S	4	0	4	0.0
AVC219	Mammaliicoccus lentus	42858	S	7	0	7	0.0
AVC219	Streptococcus mutans	1309	S	6	1	7	0.0
AVC219	Streptococcus mitis	28037	S	4	6	10	0.0
AVC219	Veillonella parvula	29466	S	10	0	10	0.0
AVC219	Cutibacterium acnes	1747	S	24	0	24	1e-05
AVC219	Actinomyces oris	544580	S	4	0	4	0.0
AVC219	Trueperella pyogenes	1661	S	4	-1	3	0.0
AVC219	Mycoplasma sp. Pen4	640330	S	5	0	5	0.0
AVC219	Chlamydia suis	83559	S	4	0	4	0.0
AVC237	Escherichia coli	562	S	214636	1597790	1812426	0.9319
AVC237	Escherichia albertii	208962	S	1813	-783	1030	0.00053
AVC237	Escherichia fergusonii	564	S	1347	674	2021	0.00104
AVC237	Escherichia marmotae	1499973	S	1156	-751	405	0.00021
AVC237	Escherichia sp. E4742	2044467	S	1084	-515	569	0.00029
AVC237	Escherichia sp. SCLE84	2725997	S	10	718	728	0.00037
AVC237	Klebsiella pneumoniae	573	S	20774	11820	32594	0.01676
AVC237	Klebsiella aerogenes	548	S	106	-81	25	1e-05
AVC237	Klebsiella variicola	244366	S	69	-8	61	3e-05
AVC237	Klebsiella michiganensis	1134687	S	38	-6	32	2e-05
AVC237	Klebsiella oxytoca	571	S	37	-21	16	1e-05
AVC237	Klebsiella huaxiensis	2153354	S	33	-23	10	1e-05
AVC237	Klebsiella quasipneumoniae	1463165	S	31	1	32	2e-05
AVC237	Klebsiella grimontii	2058152	S	4	7	11	1e-05
AVC237	Salmonella enterica	28901	S	14480	10809	25289	0.013
AVC237	Salmonella bongori	54736	S	65	478	543	0.00028
AVC237	Salmonella sp. S13	2686305	S	9	632	641	0.00033
AVC237	Shigella dysenteriae	622	S	968	4369	5337	0.00274
AVC237	Shigella boydii	621	S	722	12929	13651	0.00702
AVC237	Shigella flexneri	623	S	658	18194	18852	0.00969
AVC237	Shigella sonnei	624	S	92	26604	26696	0.01373
AVC237	Citrobacter freundii	546	S	308	-4	304	0.00016
AVC237	Citrobacter werkmanii	67827	S	60	-12	48	2e-05
AVC237	Citrobacter youngae	133448	S	10	1	11	1e-05
AVC237	Citrobacter braakii	57706	S	6	4	10	1e-05
AVC237	Citrobacter portucalensis	1639133	S	6	8	14	1e-05
AVC237	Citrobacter freundii complex sp. CFNIH2	2066049	S	5	-3	2	0.0
AVC237	Citrobacter sp. RHB25-C09	2742624	S	139	-107	32	2e-05
AVC237	Citrobacter sp. SNU WT2	2562449	S	58	-46	12	1e-05
AVC237	Citrobacter sp. LY-1	2546350	S	29	-22	7	0.0
AVC237	Citrobacter sp. RHBSTW-00137	2742638	S	11	861	872	0.00045
AVC237	Citrobacter sp. BDA59-3	2781952	S	8	5	13	1e-05
AVC237	Citrobacter sp. FDAARGOS_156	1702170	S	5	-1	4	0.0
AVC237	Citrobacter sp. RHBSTW-00524	2742653	S	5	7	12	1e-05
AVC237	Citrobacter sp. CRE-46	1703250	S	5	5	10	1e-05
AVC237	Citrobacter sp. CFNIH10	1920110	S	4	6	10	1e-05
AVC237	Citrobacter sp. RHBSTW-00986	2742675	S	4	9	13	1e-05
AVC237	Citrobacter rodentium	67825	S	103	-75	28	1e-05
AVC237	Citrobacter amalonaticus	35703	S	59	-28	31	2e-05
AVC237	Citrobacter farmeri	67824	S	42	-29	13	1e-05
AVC237	Citrobacter telavivum	2653932	S	27	-16	11	1e-05
AVC237	Citrobacter koseri	545	S	22	-9	13	1e-05
AVC237	Citrobacter pasteurii	1563222	S	5	-2	3	0.0
AVC237	Enterobacter cloacae	550	S	213	-82	131	7e-05
AVC237	Enterobacter hormaechei	158836	S	102	67	169	9e-05
AVC237	Enterobacter roggenkampii	1812935	S	81	35	116	6e-05
AVC237	Enterobacter asburiae	61645	S	69	38	107	6e-05
AVC237	Enterobacter ludwigii	299767	S	32	-1	31	2e-05
AVC237	Enterobacter cancerogenus	69218	S	28	-22	6	0.0
AVC237	Enterobacter kobei	208224	S	27	25	52	3e-05
AVC237	Enterobacter cloacae complex sp.	2027919	S	20	-1	19	1e-05
AVC237	Enterobacter cloacae complex sp. ECNIH7	1915310	S	4	6	10	1e-05
AVC237	Enterobacter chengduensis	2494701	S	11	-5	6	0.0
AVC237	Enterobacter sichuanensis	2071710	S	7	-3	4	0.0
AVC237	Enterobacter sp. SA187	1914861	S	90	-65	25	1e-05
AVC237	Enterobacter sp. RHBSTW-00994	2742676	S	43	-34	9	0.0
AVC237	Enterobacter sp. E76	2596949	S	30	-22	8	0.0
AVC237	Enterobacter sp. JUb54	2724468	S	29	-23	6	0.0
AVC237	Enterobacter sp. 638	399742	S	17	-13	4	0.0
AVC237	Enterobacter sp. RHBSTW-00175	2742639	S	14	-10	4	0.0
AVC237	Enterobacter sp. RHB15-C17	2742619	S	7	1	8	0.0
AVC237	Enterobacter sp. R4-368	1166130	S	6	7	13	1e-05
AVC237	Enterobacter sp. N18-03635	2500132	S	5	1	6	0.0
AVC237	Enterobacter oligotrophicus	2478464	S	58	-40	18	1e-05
AVC237	Enterobacter bugandensis	881260	S	38	-21	17	1e-05
AVC237	Enterobacter soli	885040	S	18	-15	3	0.0
AVC237	Raoultella ornithinolytica	54291	S	158	162	320	0.00016
AVC237	Raoultella planticola	575	S	12	-7	5	0.0
AVC237	Raoultella terrigena	577	S	9	-4	5	0.0
AVC237	Raoultella electrica	1259973	S	4	-1	3	0.0
AVC237	Kosakonia cowanii	208223	S	41	-30	11	1e-05
AVC237	Kosakonia sacchari	1158459	S	30	0	30	2e-05
AVC237	Kosakonia arachidis	551989	S	24	-21	3	0.0
AVC237	Kosakonia radicincitans	283686	S	18	-13	5	0.0
AVC237	Kosakonia sp. SMBL-WEM22	2725560	S	10	-9	1	0.0
AVC237	Kosakonia sp. CCTCC M2018092	2492396	S	7	-6	1	0.0
AVC237	Kosakonia pseudosacchari	1646340	S	14	-10	4	0.0
AVC237	Kosakonia oryzae	497725	S	12	-10	2	0.0
AVC237	Leclercia sp. 29361	2714951	S	39	-24	15	1e-05
AVC237	Leclercia sp. J807	2681307	S	6	-2	4	0.0
AVC237	Leclercia sp. W6	2282310	S	4	-2	2	0.0
AVC237	Leclercia adecarboxylata	83655	S	35	-15	20	1e-05
AVC237	Cronobacter sakazakii	28141	S	24	-17	7	0.0
AVC237	Cronobacter dublinensis	413497	S	22	-17	5	0.0
AVC237	Cronobacter universalis	535744	S	13	-9	4	0.0
AVC237	Cronobacter condimenti	1163710	S	12	-11	1	0.0
AVC237	Cronobacter malonaticus	413503	S	11	-7	4	0.0
AVC237	[Enterobacter] lignolyticus	1334193	S	133	-84	49	3e-05
AVC237	Pluralibacter gergoviae	61647	S	33	-27	6	0.0
AVC237	Cedecea neteri	158822	S	74	-56	18	1e-05
AVC237	Cedecea sp. FDAARGOS_727	2545798	S	55	-38	17	1e-05
AVC237	Cedecea lapagei	158823	S	14	-12	2	0.0
AVC237	Phytobacter ursingii	1972431	S	93	-43	50	3e-05
AVC237	Lelliottia amnigena	61646	S	42	-31	11	1e-05
AVC237	Lelliottia jeotgali	1907578	S	31	-23	8	0.0
AVC237	Lelliottia sp. WB101	2153385	S	6	1	7	0.0
AVC237	Lelliottia nimipressuralis	69220	S	5	2	7	0.0
AVC237	Yokenella regensburgei	158877	S	84	-64	20	1e-05
AVC237	Kluyvera intermedia	61648	S	40	-30	10	1e-05
AVC237	Kluyvera genomosp. 3	2774055	S	35	-28	7	0.0
AVC237	Buttiauxella agrestis	82977	S	30	-27	3	0.0
AVC237	Buttiauxella sp. 3AFRM03	2479367	S	27	-24	3	0.0
AVC237	Scandinavium goeteborgense	1851514	S	37	-31	6	0.0
AVC237	Atlantibacter hermannii	565	S	34	-30	4	0.0
AVC237	Shimwellia blattae	563	S	26	-24	2	0.0
AVC237	Pseudescherichia vulneris	566	S	26	-23	3	0.0
AVC237	Candidatus Hamiltonella defensa	138072	S	4	-4	0	0.0
AVC237	Serratia marcescens	615	S	94	-30	64	3e-05
AVC237	Yersinia enterocolitica	630	S	5	-5	0	0.0
AVC237	Providencia alcalifaciens	126385	S	53	0	53	3e-05
AVC237	Xenorhabdus nematophila	628	S	25	-10	15	1e-05
AVC237	Izhakiella sp. KSNA2	2579935	S	38	-12	26	1e-05
AVC237	Erwinia tasmaniensis	338565	S	4	-4	0	0.0
AVC237	Pseudomonas aeruginosa	287	S	6	-1	5	0.0
AVC237	Pseudomonas entomophila	312306	S	4	1	5	0.0
AVC237	Acinetobacter baumannii	470	S	10	-4	6	0.0
AVC237	Haemophilus parainfluenzae	729	S	27	8	35	2e-05
AVC237	Vibrio cholerae	666	S	5	10	15	1e-05
AVC237	Photobacterium damselae	38293	S	4	0	4	0.0
AVC237	Achromobacter spanius	217203	S	426	41	467	0.00024
AVC237	Achromobacter sp. B7	2282475	S	13	0	13	1e-05
AVC237	Achromobacter denitrificans	32002	S	6	2	8	0.0
AVC237	Achromobacter xylosoxidans	85698	S	5	2	7	0.0
AVC237	Neisseria subflava	28449	S	5	2	7	0.0
AVC237	Cutibacterium acnes	1747	S	93	6	99	5e-05
AVC237	Cutibacterium granulosum	33011	S	6	0	6	0.0
AVC237	Micrococcus luteus	1270	S	4	4	8	0.0
AVC237	Actinomyces oris	544580	S	4	0	4	0.0
AVC237	Actinomyces sp. oral taxon 414	712122	S	4	0	4	0.0
AVC237	Staphylococcus aureus	1280	S	18	-6	12	1e-05
AVC237	Staphylococcus cohnii	29382	S	6	0	6	0.0
AVC237	Staphylococcus capitis	29388	S	4	0	4	0.0
AVC237	Bacillus cereus	1396	S	19	0	19	1e-05
AVC237	Gemella haemolysans	1379	S	4	0	4	0.0
AVC237	Streptococcus mitis	28037	S	5	8	13	1e-05
AVC237	Clostridium botulinum	1491	S	4	1	5	0.0
AVC7	Escherichia coli	562	S	316382	1861051	2177433	0.94866
AVC7	Escherichia fergusonii	564	S	2628	1796	4424	0.00193
AVC7	Escherichia albertii	208962	S	2072	-1097	975	0.00042
AVC7	Escherichia marmotae	1499973	S	1446	-847	599	0.00026
AVC7	Escherichia sp. E4742	2044467	S	1136	-442	694	0.0003
AVC7	Escherichia sp. SCLE84	2725997	S	87	6280	6367	0.00277
AVC7	Klebsiella variicola	244366	S	3623	1963	5586	0.00243
AVC7	Klebsiella pneumoniae	573	S	430	1546	1976	0.00086
AVC7	Klebsiella michiganensis	1134687	S	163	-7	156	7e-05
AVC7	Klebsiella oxytoca	571	S	147	-71	76	3e-05
AVC7	Klebsiella aerogenes	548	S	97	-76	21	1e-05
AVC7	Klebsiella sp. PO552	1972757	S	4	1	5	0.0
AVC7	Klebsiella quasipneumoniae	1463165	S	31	1	32	1e-05
AVC7	Klebsiella huaxiensis	2153354	S	22	-17	5	0.0
AVC7	Klebsiella grimontii	2058152	S	9	15	24	1e-05
AVC7	Shigella dysenteriae	622	S	862	4944	5806	0.00253
AVC7	Shigella boydii	621	S	835	10278	11113	0.00484
AVC7	Shigella flexneri	623	S	815	20497	21312	0.00929
AVC7	Shigella sonnei	624	S	122	33786	33908	0.01477
AVC7	Citrobacter freundii	546	S	589	3	592	0.00026
AVC7	Citrobacter freundii complex sp. CFNIH2	2066049	S	105	-31	74	3e-05
AVC7	Citrobacter werkmanii	67827	S	69	-16	53	2e-05
AVC7	Citrobacter portucalensis	1639133	S	49	78	127	6e-05
AVC7	Citrobacter youngae	133448	S	8	0	8	0.0
AVC7	Citrobacter braakii	57706	S	5	4	9	0.0
AVC7	Citrobacter sp. RHB25-C09	2742624	S	121	-98	23	1e-05
AVC7	Citrobacter sp. RHBSTW-00599	2742657	S	56	94	150	7e-05
AVC7	Citrobacter sp. LY-1	2546350	S	52	-37	15	1e-05
AVC7	Citrobacter sp. SNU WT2	2562449	S	42	-35	7	0.0
AVC7	Citrobacter sp. BDA59-3	2781952	S	10	5	15	1e-05
AVC7	Citrobacter sp. FDAARGOS_156	1702170	S	5	-1	4	0.0
AVC7	Citrobacter sp. CRE-46	1703250	S	5	4	9	0.0
AVC7	Citrobacter amalonaticus	35703	S	105	-4	101	4e-05
AVC7	Citrobacter rodentium	67825	S	74	-58	16	1e-05
AVC7	Citrobacter farmeri	67824	S	37	-26	11	0.0
AVC7	Citrobacter telavivum	2653932	S	36	-22	14	1e-05
AVC7	Citrobacter koseri	545	S	25	-10	15	1e-05
AVC7	Citrobacter pasteurii	1563222	S	4	-2	2	0.0
AVC7	Salmonella enterica	28901	S	1224	18357	19581	0.00853
AVC7	Salmonella bongori	54736	S	172	174	346	0.00015
AVC7	Salmonella sp. SSDFZ54	2500542	S	27	704	731	0.00032
AVC7	Salmonella sp. S13	2686305	S	7	469	476	0.00021
AVC7	Enterobacter cloacae	550	S	177	167	344	0.00015
AVC7	Enterobacter roggenkampii	1812935	S	91	31	122	5e-05
AVC7	Enterobacter hormaechei	158836	S	82	97	179	8e-05
AVC7	Enterobacter asburiae	61645	S	44	10	54	2e-05
AVC7	Enterobacter cancerogenus	69218	S	32	-25	7	0.0
AVC7	Enterobacter kobei	208224	S	31	27	58	3e-05
AVC7	Enterobacter cloacae complex sp.	2027919	S	16	-2	14	1e-05
AVC7	Enterobacter chengduensis	2494701	S	12	-6	6	0.0
AVC7	Enterobacter ludwigii	299767	S	9	-2	7	0.0
AVC7	Enterobacter sichuanensis	2071710	S	5	-3	2	0.0
AVC7	Enterobacter sp. JUb54	2724468	S	61	-44	17	1e-05
AVC7	Enterobacter sp. N18-03635	2500132	S	40	21	61	3e-05
AVC7	Enterobacter sp. SA187	1914861	S	39	-33	6	0.0
AVC7	Enterobacter sp. E76	2596949	S	37	-28	9	0.0
AVC7	Enterobacter sp. 638	399742	S	28	-21	7	0.0
AVC7	Enterobacter sp. RHBSTW-00994	2742676	S	27	-23	4	0.0
AVC7	Enterobacter sp. RHBSTW-00175	2742639	S	15	-11	4	0.0
AVC7	Enterobacter sp. R4-368	1166130	S	9	10	19	1e-05
AVC7	Enterobacter sp. RHB15-C17	2742619	S	8	1	9	0.0
AVC7	Enterobacter oligotrophicus	2478464	S	28	-22	6	0.0
AVC7	Enterobacter bugandensis	881260	S	21	-14	7	0.0
AVC7	Enterobacter soli	885040	S	19	-16	3	0.0
AVC7	Kosakonia radicincitans	283686	S	64	-41	23	1e-05
AVC7	Kosakonia sp. SMBL-WEM22	2725560	S	45	-33	12	1e-05
AVC7	Kosakonia sp. CCTCC M2018092	2492396	S	11	-9	2	0.0
AVC7	Kosakonia cowanii	208223	S	43	-33	10	0.0
AVC7	Kosakonia sacchari	1158459	S	30	-2	28	1e-05
AVC7	Kosakonia arachidis	551989	S	29	-25	4	0.0
AVC7	Kosakonia pseudosacchari	1646340	S	23	-16	7	0.0
AVC7	Kosakonia oryzae	497725	S	7	-6	1	0.0
AVC7	Leclercia sp. 29361	2714951	S	47	-28	19	1e-05
AVC7	Leclercia sp. J807	2681307	S	8	-3	5	0.0
AVC7	Leclercia sp. W17	2282309	S	5	0	5	0.0
AVC7	Leclercia sp. 1106151	2681309	S	4	2	6	0.0
AVC7	Leclercia adecarboxylata	83655	S	55	-23	32	1e-05
AVC7	Raoultella ornithinolytica	54291	S	112	96	208	9e-05
AVC7	Raoultella terrigena	577	S	40	-9	31	1e-05
AVC7	Raoultella planticola	575	S	21	-12	9	0.0
AVC7	Raoultella electrica	1259973	S	7	-2	5	0.0
AVC7	Cronobacter sakazakii	28141	S	23	-18	5	0.0
AVC7	Cronobacter dublinensis	413497	S	22	-18	4	0.0
AVC7	Cronobacter condimenti	1163710	S	15	-13	2	0.0
AVC7	Cronobacter malonaticus	413503	S	11	-3	8	0.0
AVC7	Cronobacter universalis	535744	S	8	-7	1	0.0
AVC7	Cronobacter sp. JZ38	1906275	S	4	-3	1	0.0
AVC7	Lelliottia amnigena	61646	S	84	-60	24	1e-05
AVC7	Lelliottia jeotgali	1907578	S	28	-22	6	0.0
AVC7	Lelliottia sp. WB101	2153385	S	9	2	11	0.0
AVC7	Lelliottia nimipressuralis	69220	S	6	2	8	0.0
AVC7	[Enterobacter] lignolyticus	1334193	S	84	-63	21	1e-05
AVC7	Pluralibacter gergoviae	61647	S	36	-30	6	0.0
AVC7	Cedecea neteri	158822	S	54	-44	10	0.0
AVC7	Cedecea lapagei	158823	S	19	-16	3	0.0
AVC7	Cedecea sp. FDAARGOS_727	2545798	S	14	-13	1	0.0
AVC7	Yokenella regensburgei	158877	S	96	-75	21	1e-05
AVC7	Kluyvera intermedia	61648	S	51	-40	11	0.0
AVC7	Kluyvera genomosp. 3	2774055	S	32	-26	6	0.0
AVC7	Buttiauxella sp. 3AFRM03	2479367	S	32	-28	4	0.0
AVC7	Buttiauxella agrestis	82977	S	26	-24	2	0.0
AVC7	Phytobacter ursingii	1972431	S	50	-31	19	1e-05
AVC7	Scandinavium goeteborgense	1851514	S	43	-36	7	0.0
AVC7	Pseudescherichia vulneris	566	S	41	-35	6	0.0
AVC7	Atlantibacter hermannii	565	S	38	-33	5	0.0
AVC7	Shimwellia blattae	563	S	37	-33	4	0.0
AVC7	Candidatus Hamiltonella defensa	138072	S	5	-3	2	0.0
AVC7	Candidatus Moranella endobia	1048758	S	4	-4	0	0.0
AVC7	Morganella morganii	582	S	4	-2	2	0.0
AVC7	Serratia sp. SSNIH1	1758196	S	64	53	117	5e-05
AVC7	Yersinia pestis	632	S	19	240	259	0.00011
AVC7	Izhakiella sp. KSNA2	2579935	S	56	-14	42	2e-05
AVC7	Buchnera aphidicola	9	S	5	-3	2	0.0
AVC7	Acinetobacter baumannii	470	S	41	1	42	2e-05
AVC7	Acinetobacter schindleri	108981	S	29	0	29	1e-05
AVC7	Pseudomonas aeruginosa	287	S	5	2	7	0.0
AVC7	Vibrio cholerae	666	S	54	31	85	4e-05
AVC7	Pseudoalteromonas sp. 3J6	649161	S	7	0	7	0.0
AVC7	Pasteurella multocida	747	S	4	0	4	0.0
AVC7	Xanthomonas citri	346	S	6	7	13	1e-05
AVC7	Ochrobactrum anthropi	529	S	33	29	62	3e-05
AVC7	Brucella intermedia	94625	S	4	1	5	0.0
AVC7	Sinorhizobium medicae	110321	S	8	0	8	0.0
AVC7	Cupriavidus oxalaticus	96344	S	8	3	11	0.0
AVC7	Staphylococcus aureus	1280	S	32	-6	26	1e-05
AVC7	Staphylococcus cohnii	29382	S	21	1	22	1e-05
AVC7	Bacillus cereus	1396	S	7	-1	6	0.0
AVC7	Cutibacterium acnes	1747	S	12	1	13	1e-05
AVC7	Corynebacterium segmentosum	43990	S	4	2	6	0.0
AVC7	Mycoplasma sp. Pen4	640330	S	5	0	5	0.0
FH22	Escherichia coli	562	S	2046993	1647627	3694620	0.96704
FH22	Escherichia fergusonii	564	S	16180	1224	17404	0.00456
FH22	Escherichia sp. E4742	2044467	S	8799	-5297	3502	0.00092
FH22	Escherichia sp. SCLE84	2725997	S	2308	53262	55570	0.01454
FH22	Escherichia albertii	208962	S	9896	-7251	2645	0.00069
FH22	Escherichia marmotae	1499973	S	8754	-6387	2367	0.00062
FH22	Citrobacter freundii	546	S	2120	-1224	896	0.00023
FH22	Citrobacter werkmanii	67827	S	233	-147	86	2e-05
FH22	Citrobacter braakii	57706	S	219	32	251	7e-05
FH22	Citrobacter freundii complex sp. CFNIH2	2066049	S	126	-96	30	1e-05
FH22	Citrobacter youngae	133448	S	64	-26	38	1e-05
FH22	Citrobacter portucalensis	1639133	S	48	1	49	1e-05
FH22	Citrobacter freundii complex sp. CFNIH9	2077149	S	22	-1	21	1e-05
FH22	Citrobacter sp. RHB25-C09	2742624	S	656	-562	94	2e-05
FH22	Citrobacter sp. SNU WT2	2562449	S	192	-175	17	0.0
FH22	Citrobacter sp. BDA59-3	2781952	S	118	-52	66	2e-05
FH22	Citrobacter sp. RHBSTW-01013	2742677	S	95	340	435	0.00011
FH22	Citrobacter sp. LY-1	2546350	S	46	-43	3	0.0
FH22	Citrobacter sp. RHBSTW-00229	2742641	S	29	190	219	6e-05
FH22	Citrobacter sp. RHBSTW-00021	2742630	S	27	668	695	0.00018
FH22	Citrobacter sp. FDAARGOS_156	1702170	S	14	-9	5	0.0
FH22	Citrobacter sp. RHBSTW-00599	2742657	S	9	-2	7	0.0
FH22	Citrobacter sp. RHB35-C17	2742625	S	7	-3	4	0.0
FH22	Citrobacter sp. TSA-1	184912	S	5	-2	3	0.0
FH22	Citrobacter sp. CRE-46	1703250	S	5	-3	2	0.0
FH22	Citrobacter sp. RHBSTW-00986	2742675	S	5	0	5	0.0
FH22	Citrobacter rodentium	67825	S	415	-362	53	1e-05
FH22	Citrobacter farmeri	67824	S	367	-291	76	2e-05
FH22	Citrobacter amalonaticus	35703	S	210	-152	58	2e-05
FH22	Citrobacter koseri	545	S	128	-96	32	1e-05
FH22	Citrobacter pasteurii	1563222	S	111	-57	54	1e-05
FH22	Citrobacter telavivum	2653932	S	44	-40	4	0.0
FH22	Shigella dysenteriae	622	S	2701	1573	4274	0.00112
FH22	Shigella flexneri	623	S	2392	7952	10344	0.00271
FH22	Shigella boydii	621	S	1127	3549	4676	0.00122
FH22	Shigella sonnei	624	S	70	5543	5613	0.00147
FH22	Enterobacter cloacae	550	S	980	-640	340	9e-05
FH22	Enterobacter hormaechei	158836	S	637	-15	622	0.00016
FH22	Enterobacter roggenkampii	1812935	S	259	-140	119	3e-05
FH22	Enterobacter asburiae	61645	S	182	-88	94	2e-05
FH22	Enterobacter cloacae complex sp.	2027919	S	133	-76	57	1e-05
FH22	Enterobacter cloacae complex sp. FDA-CDC-AR_0132	2077137	S	19	6	25	1e-05
FH22	Enterobacter cloacae complex sp. ECNIH7	1915310	S	5	-2	3	0.0
FH22	Enterobacter sichuanensis	2071710	S	144	-53	91	2e-05
FH22	Enterobacter cancerogenus	69218	S	100	-91	9	0.0
FH22	Enterobacter kobei	208224	S	97	-20	77	2e-05
FH22	Enterobacter ludwigii	299767	S	31	-18	13	0.0
FH22	Enterobacter chengduensis	2494701	S	19	-17	2	0.0
FH22	Enterobacter sp. RHBSTW-00994	2742676	S	431	-336	95	2e-05
FH22	Enterobacter sp. SA187	1914861	S	331	-274	57	1e-05
FH22	Enterobacter sp. JUb54	2724468	S	272	-223	49	1e-05
FH22	Enterobacter sp. E76	2596949	S	142	-126	16	0.0
FH22	Enterobacter sp. 638	399742	S	127	-114	13	0.0
FH22	Enterobacter sp. RHBSTW-00175	2742639	S	115	-96	19	0.0
FH22	Enterobacter sp. R4-368	1166130	S	94	-33	61	2e-05
FH22	Enterobacter sp. 18A13	2565914	S	11	-1	10	0.0
FH22	Enterobacter sp. RHB15-C17	2742619	S	7	-6	1	0.0
FH22	Enterobacter sp. YSU	648691	S	4	2	6	0.0
FH22	Enterobacter oligotrophicus	2478464	S	165	-144	21	1e-05
FH22	Enterobacter soli	885040	S	115	-103	12	0.0
FH22	Enterobacter bugandensis	881260	S	29	-26	3	0.0
FH22	Enterobacter mori	539813	S	16	-6	10	0.0
FH22	Klebsiella pneumoniae	573	S	899	-376	523	0.00014
FH22	Klebsiella oxytoca	571	S	505	-379	126	3e-05
FH22	Klebsiella sp. PO552	1972757	S	158	-5	153	4e-05
FH22	Klebsiella sp. WP8-S18-ESBL-06	2675726	S	17	1	18	0.0
FH22	Klebsiella aerogenes	548	S	338	-290	48	1e-05
FH22	Klebsiella huaxiensis	2153354	S	189	-147	42	1e-05
FH22	Klebsiella michiganensis	1134687	S	186	-61	125	3e-05
FH22	Klebsiella quasipneumoniae	1463165	S	152	-32	120	3e-05
FH22	Klebsiella variicola	244366	S	52	-37	15	0.0
FH22	Klebsiella grimontii	2058152	S	42	2	44	1e-05
FH22	Klebsiella quasivariicola	2026240	S	4	-2	2	0.0
FH22	Salmonella enterica	28901	S	2747	4305	7052	0.00185
FH22	Salmonella bongori	54736	S	418	6	424	0.00011
FH22	Salmonella sp. S13	2686305	S	10	184	194	5e-05
FH22	Salmonella sp. HNK130	2664291	S	4	1431	1435	0.00038
FH22	Kosakonia arachidis	551989	S	277	-229	48	1e-05
FH22	Kosakonia sacchari	1158459	S	190	-133	57	1e-05
FH22	Kosakonia sp. SMBL-WEM22	2725560	S	126	-109	17	0.0
